Precell 	pstcell 	 Synapse 
GranuleCell[17]	GranuleCell[12]	Exp2Syn[115]
GranuleCell[17]	GranuleCell[474]	Exp2Syn[4273]
GranuleCell[17]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[18]	BasketCell[0]	Exp2Syn[4505]
GranuleCell[18]	MossyCell[1]	Exp2Syn[4595]
GranuleCell[18]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[18]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[18]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[18]	GranuleCell[16]	Exp2Syn[151]
GranuleCell[18]	GranuleCell[39]	Exp2Syn[359]
GranuleCell[18]	GranuleCell[13]	Exp2Syn[124]
GranuleCell[18]	GranuleCell[31]	Exp2Syn[287]
GranuleCell[18]	GranuleCell[45]	Exp2Syn[413]
GranuleCell[18]	GranuleCell[468]	Exp2Syn[4219]
GranuleCell[18]	GranuleCell[476]	Exp2Syn[4291]
GranuleCell[18]	GranuleCell[3]	Exp2Syn[34]
GranuleCell[18]	GranuleCell[25]	Exp2Syn[233]
GranuleCell[18]	GranuleCell[492]	Exp2Syn[4435]
GranuleCell[19]	BasketCell[1]	Exp2Syn[4516]
GranuleCell[19]	MossyCell[2]	Exp2Syn[4613]
GranuleCell[19]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[19]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[19]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[19]	GranuleCell[32]	Exp2Syn[296]
GranuleCell[19]	GranuleCell[499]	Exp2Syn[4498]
GranuleCell[19]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[19]	GranuleCell[470]	Exp2Syn[4237]
GranuleCell[19]	GranuleCell[13]	Exp2Syn[124]
GranuleCell[19]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[19]	GranuleCell[475]	Exp2Syn[4282]
GranuleCell[19]	GranuleCell[472]	Exp2Syn[4255]
GranuleCell[19]	GranuleCell[3]	Exp2Syn[34]
GranuleCell[19]	GranuleCell[63]	Exp2Syn[575]
GranuleCell[20]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[20]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[20]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[20]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[20]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[20]	GranuleCell[470]	Exp2Syn[4237]
GranuleCell[20]	GranuleCell[496]	Exp2Syn[4471]
GranuleCell[20]	GranuleCell[44]	Exp2Syn[404]
GranuleCell[20]	GranuleCell[15]	Exp2Syn[142]
GranuleCell[20]	GranuleCell[478]	Exp2Syn[4309]
GranuleCell[20]	GranuleCell[62]	Exp2Syn[566]
GranuleCell[20]	GranuleCell[43]	Exp2Syn[395]
GranuleCell[20]	GranuleCell[37]	Exp2Syn[341]
GranuleCell[20]	GranuleCell[56]	Exp2Syn[512]
GranuleCell[20]	GranuleCell[498]	Exp2Syn[4489]
GranuleCell[21]	BasketCell[1]	Exp2Syn[4515]
GranuleCell[21]	MossyCell[2]	Exp2Syn[4612]
GranuleCell[21]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[21]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[21]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[21]	GranuleCell[35]	Exp2Syn[323]
GranuleCell[21]	GranuleCell[489]	Exp2Syn[4408]
GranuleCell[21]	GranuleCell[482]	Exp2Syn[4345]
GranuleCell[21]	GranuleCell[486]	Exp2Syn[4381]
GranuleCell[21]	GranuleCell[61]	Exp2Syn[557]
GranuleCell[21]	GranuleCell[71]	Exp2Syn[647]
GranuleCell[21]	GranuleCell[28]	Exp2Syn[260]
GranuleCell[21]	GranuleCell[20]	Exp2Syn[187]
GranuleCell[21]	GranuleCell[17]	Exp2Syn[160]
GranuleCell[21]	GranuleCell[5]	Exp2Syn[52]
GranuleCell[22]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[22]	MossyCell[1]	Exp2Syn[4593]
GranuleCell[22]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[22]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[22]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[22]	GranuleCell[487]	Exp2Syn[4390]
GranuleCell[22]	GranuleCell[0]	Exp2Syn[7]
GranuleCell[22]	GranuleCell[478]	Exp2Syn[4309]
GranuleCell[22]	GranuleCell[499]	Exp2Syn[4498]
GranuleCell[22]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[22]	GranuleCell[477]	Exp2Syn[4300]
GranuleCell[22]	GranuleCell[69]	Exp2Syn[629]
GranuleCell[22]	GranuleCell[41]	Exp2Syn[377]
GranuleCell[22]	GranuleCell[480]	Exp2Syn[4327]
GranuleCell[22]	GranuleCell[46]	Exp2Syn[422]
GranuleCell[23]	BasketCell[1]	Exp2Syn[4515]
GranuleCell[23]	MossyCell[2]	Exp2Syn[4613]
GranuleCell[23]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[23]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[23]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[23]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[23]	GranuleCell[27]	Exp2Syn[251]
GranuleCell[23]	GranuleCell[30]	Exp2Syn[278]
GranuleCell[23]	GranuleCell[495]	Exp2Syn[4462]
GranuleCell[23]	GranuleCell[23]	Exp2Syn[214]
GranuleCell[23]	GranuleCell[493]	Exp2Syn[4444]
GranuleCell[23]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[23]	GranuleCell[18]	Exp2Syn[169]
GranuleCell[23]	GranuleCell[47]	Exp2Syn[431]
GranuleCell[23]	GranuleCell[46]	Exp2Syn[422]
GranuleCell[24]	BasketCell[1]	Exp2Syn[4516]
GranuleCell[24]	MossyCell[2]	Exp2Syn[4610]
GranuleCell[24]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[24]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[24]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[24]	GranuleCell[65]	Exp2Syn[593]
GranuleCell[24]	GranuleCell[474]	Exp2Syn[4273]
GranuleCell[24]	GranuleCell[490]	Exp2Syn[4417]
GranuleCell[24]	GranuleCell[492]	Exp2Syn[4435]
GranuleCell[24]	GranuleCell[55]	Exp2Syn[503]
GranuleCell[24]	GranuleCell[48]	Exp2Syn[440]
GranuleCell[24]	GranuleCell[71]	Exp2Syn[647]
GranuleCell[24]	GranuleCell[26]	Exp2Syn[242]
GranuleCell[24]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[24]	GranuleCell[45]	Exp2Syn[413]
GranuleCell[25]	BasketCell[5]	Exp2Syn[4564]
GranuleCell[25]	MossyCell[0]	Exp2Syn[4576]
GranuleCell[25]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[25]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[25]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[25]	GranuleCell[54]	Exp2Syn[494]
GranuleCell[25]	GranuleCell[38]	Exp2Syn[350]
GranuleCell[25]	GranuleCell[18]	Exp2Syn[169]
GranuleCell[25]	GranuleCell[483]	Exp2Syn[4354]
GranuleCell[25]	GranuleCell[49]	Exp2Syn[449]
GranuleCell[25]	GranuleCell[494]	Exp2Syn[4453]
GranuleCell[25]	GranuleCell[55]	Exp2Syn[503]
GranuleCell[25]	GranuleCell[29]	Exp2Syn[269]
GranuleCell[25]	GranuleCell[27]	Exp2Syn[251]
GranuleCell[25]	GranuleCell[59]	Exp2Syn[539]
GranuleCell[26]	BasketCell[1]	Exp2Syn[4517]
GranuleCell[26]	MossyCell[2]	Exp2Syn[4611]
GranuleCell[26]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[26]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[26]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[26]	GranuleCell[483]	Exp2Syn[4354]
GranuleCell[26]	GranuleCell[495]	Exp2Syn[4462]
GranuleCell[26]	GranuleCell[11]	Exp2Syn[106]
GranuleCell[26]	GranuleCell[478]	Exp2Syn[4309]
GranuleCell[26]	GranuleCell[492]	Exp2Syn[4435]
GranuleCell[26]	GranuleCell[24]	Exp2Syn[223]
GranuleCell[26]	GranuleCell[486]	Exp2Syn[4381]
GranuleCell[26]	GranuleCell[487]	Exp2Syn[4390]
GranuleCell[26]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[26]	GranuleCell[488]	Exp2Syn[4399]
GranuleCell[27]	BasketCell[1]	Exp2Syn[4517]
GranuleCell[27]	MossyCell[2]	Exp2Syn[4611]
GranuleCell[27]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[27]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[27]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[27]	GranuleCell[488]	Exp2Syn[4399]
GranuleCell[27]	GranuleCell[482]	Exp2Syn[4345]
GranuleCell[27]	GranuleCell[491]	Exp2Syn[4426]
GranuleCell[27]	GranuleCell[14]	Exp2Syn[133]
GranuleCell[27]	GranuleCell[68]	Exp2Syn[620]
GranuleCell[27]	GranuleCell[2]	Exp2Syn[25]
GranuleCell[27]	GranuleCell[483]	Exp2Syn[4354]
GranuleCell[27]	GranuleCell[7]	Exp2Syn[70]
GranuleCell[27]	GranuleCell[69]	Exp2Syn[629]
GranuleCell[27]	GranuleCell[487]	Exp2Syn[4390]
GranuleCell[28]	BasketCell[0]	Exp2Syn[4504]
GranuleCell[28]	MossyCell[1]	Exp2Syn[4595]
GranuleCell[28]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[28]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[28]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[28]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[28]	GranuleCell[47]	Exp2Syn[431]
GranuleCell[28]	GranuleCell[38]	Exp2Syn[350]
GranuleCell[28]	GranuleCell[3]	Exp2Syn[34]
GranuleCell[28]	GranuleCell[56]	Exp2Syn[512]
GranuleCell[28]	GranuleCell[478]	Exp2Syn[4309]
GranuleCell[28]	GranuleCell[78]	Exp2Syn[710]
GranuleCell[28]	GranuleCell[41]	Exp2Syn[377]
GranuleCell[28]	GranuleCell[35]	Exp2Syn[323]
GranuleCell[28]	GranuleCell[23]	Exp2Syn[214]
GranuleCell[29]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[29]	MossyCell[0]	Exp2Syn[4576]
GranuleCell[29]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[29]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[29]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[29]	GranuleCell[66]	Exp2Syn[602]
GranuleCell[29]	GranuleCell[483]	Exp2Syn[4354]
GranuleCell[29]	GranuleCell[32]	Exp2Syn[296]
GranuleCell[29]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[29]	GranuleCell[20]	Exp2Syn[187]
GranuleCell[29]	GranuleCell[79]	Exp2Syn[719]
GranuleCell[29]	GranuleCell[76]	Exp2Syn[692]
GranuleCell[29]	GranuleCell[49]	Exp2Syn[449]
GranuleCell[29]	GranuleCell[11]	Exp2Syn[106]
GranuleCell[29]	GranuleCell[64]	Exp2Syn[584]
GranuleCell[30]	BasketCell[0]	Exp2Syn[4505]
GranuleCell[30]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[30]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[30]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[30]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[30]	GranuleCell[59]	Exp2Syn[539]
GranuleCell[30]	GranuleCell[492]	Exp2Syn[4435]
GranuleCell[30]	GranuleCell[488]	Exp2Syn[4399]
GranuleCell[30]	GranuleCell[36]	Exp2Syn[332]
GranuleCell[30]	GranuleCell[23]	Exp2Syn[214]
GranuleCell[30]	GranuleCell[61]	Exp2Syn[557]
GranuleCell[30]	GranuleCell[16]	Exp2Syn[151]
GranuleCell[30]	GranuleCell[29]	Exp2Syn[268]
GranuleCell[30]	GranuleCell[39]	Exp2Syn[359]
GranuleCell[30]	GranuleCell[64]	Exp2Syn[584]
GranuleCell[31]	BasketCell[0]	Exp2Syn[4504]
GranuleCell[31]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[31]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[31]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[31]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[31]	GranuleCell[38]	Exp2Syn[350]
GranuleCell[31]	GranuleCell[18]	Exp2Syn[169]
GranuleCell[31]	GranuleCell[32]	Exp2Syn[296]
GranuleCell[31]	GranuleCell[498]	Exp2Syn[4489]
GranuleCell[31]	GranuleCell[15]	Exp2Syn[142]
GranuleCell[31]	GranuleCell[45]	Exp2Syn[413]
GranuleCell[31]	GranuleCell[11]	Exp2Syn[106]
GranuleCell[31]	GranuleCell[35]	Exp2Syn[323]
GranuleCell[31]	GranuleCell[68]	Exp2Syn[620]
GranuleCell[31]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[32]	BasketCell[0]	Exp2Syn[4503]
GranuleCell[32]	MossyCell[1]	Exp2Syn[4594]
GranuleCell[32]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[32]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[32]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[32]	GranuleCell[24]	Exp2Syn[223]
GranuleCell[32]	GranuleCell[39]	Exp2Syn[359]
GranuleCell[32]	GranuleCell[82]	Exp2Syn[746]
GranuleCell[32]	GranuleCell[48]	Exp2Syn[440]
GranuleCell[32]	GranuleCell[486]	Exp2Syn[4381]
GranuleCell[32]	GranuleCell[15]	Exp2Syn[142]
GranuleCell[32]	GranuleCell[47]	Exp2Syn[431]
GranuleCell[32]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[32]	GranuleCell[41]	Exp2Syn[377]
GranuleCell[32]	GranuleCell[33]	Exp2Syn[305]
GranuleCell[33]	BasketCell[5]	Exp2Syn[4565]
GranuleCell[33]	MossyCell[0]	Exp2Syn[4576]
GranuleCell[33]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[33]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[33]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[33]	GranuleCell[57]	Exp2Syn[521]
GranuleCell[33]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[33]	GranuleCell[45]	Exp2Syn[413]
GranuleCell[33]	GranuleCell[35]	Exp2Syn[323]
GranuleCell[33]	GranuleCell[71]	Exp2Syn[647]
GranuleCell[33]	GranuleCell[8]	Exp2Syn[79]
GranuleCell[33]	GranuleCell[77]	Exp2Syn[701]
GranuleCell[33]	GranuleCell[33]	Exp2Syn[304]
GranuleCell[33]	GranuleCell[494]	Exp2Syn[4453]
GranuleCell[33]	GranuleCell[49]	Exp2Syn[449]
GranuleCell[34]	BasketCell[1]	Exp2Syn[4516]
GranuleCell[34]	MossyCell[2]	Exp2Syn[4611]
GranuleCell[34]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[34]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[34]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[34]	GranuleCell[495]	Exp2Syn[4462]
GranuleCell[34]	GranuleCell[43]	Exp2Syn[395]
GranuleCell[34]	GranuleCell[54]	Exp2Syn[494]
GranuleCell[34]	GranuleCell[47]	Exp2Syn[431]
GranuleCell[34]	GranuleCell[46]	Exp2Syn[422]
GranuleCell[34]	GranuleCell[44]	Exp2Syn[404]
GranuleCell[34]	GranuleCell[32]	Exp2Syn[295]
GranuleCell[34]	GranuleCell[13]	Exp2Syn[124]
GranuleCell[34]	GranuleCell[71]	Exp2Syn[647]
GranuleCell[34]	GranuleCell[24]	Exp2Syn[223]
GranuleCell[35]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[35]	MossyCell[0]	Exp2Syn[4576]
GranuleCell[35]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[35]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[35]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[35]	GranuleCell[27]	Exp2Syn[250]
GranuleCell[35]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[35]	GranuleCell[65]	Exp2Syn[593]
GranuleCell[35]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[35]	GranuleCell[28]	Exp2Syn[259]
GranuleCell[35]	GranuleCell[75]	Exp2Syn[683]
GranuleCell[35]	GranuleCell[9]	Exp2Syn[88]
GranuleCell[35]	GranuleCell[1]	Exp2Syn[16]
GranuleCell[35]	GranuleCell[49]	Exp2Syn[449]
GranuleCell[35]	GranuleCell[16]	Exp2Syn[151]
GranuleCell[36]	BasketCell[0]	Exp2Syn[4503]
GranuleCell[36]	MossyCell[1]	Exp2Syn[4595]
GranuleCell[36]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[36]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[36]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[36]	GranuleCell[43]	Exp2Syn[395]
GranuleCell[36]	GranuleCell[48]	Exp2Syn[440]
GranuleCell[36]	GranuleCell[74]	Exp2Syn[674]
GranuleCell[36]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[36]	GranuleCell[67]	Exp2Syn[611]
GranuleCell[36]	GranuleCell[56]	Exp2Syn[512]
GranuleCell[36]	GranuleCell[66]	Exp2Syn[602]
GranuleCell[36]	GranuleCell[55]	Exp2Syn[503]
GranuleCell[36]	GranuleCell[16]	Exp2Syn[151]
GranuleCell[36]	GranuleCell[62]	Exp2Syn[566]
GranuleCell[37]	BasketCell[5]	Exp2Syn[4564]
GranuleCell[37]	MossyCell[0]	Exp2Syn[4578]
GranuleCell[37]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[37]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[37]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[37]	GranuleCell[51]	Exp2Syn[467]
GranuleCell[37]	GranuleCell[80]	Exp2Syn[728]
GranuleCell[37]	GranuleCell[84]	Exp2Syn[764]
GranuleCell[37]	GranuleCell[38]	Exp2Syn[350]
GranuleCell[37]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[37]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[37]	GranuleCell[4]	Exp2Syn[43]
GranuleCell[37]	GranuleCell[494]	Exp2Syn[4453]
GranuleCell[37]	GranuleCell[22]	Exp2Syn[205]
GranuleCell[37]	GranuleCell[23]	Exp2Syn[214]
GranuleCell[38]	BasketCell[1]	Exp2Syn[4514]
GranuleCell[38]	MossyCell[2]	Exp2Syn[4610]
GranuleCell[38]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[38]	HIPPCell[0]	Exp2Syn[4830]
GranuleCell[38]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[38]	GranuleCell[493]	Exp2Syn[4444]
GranuleCell[38]	GranuleCell[9]	Exp2Syn[88]
GranuleCell[38]	GranuleCell[8]	Exp2Syn[79]
GranuleCell[38]	GranuleCell[5]	Exp2Syn[52]
GranuleCell[38]	GranuleCell[32]	Exp2Syn[295]
GranuleCell[38]	GranuleCell[75]	Exp2Syn[683]
GranuleCell[38]	GranuleCell[44]	Exp2Syn[404]
GranuleCell[38]	GranuleCell[42]	Exp2Syn[386]
GranuleCell[38]	GranuleCell[28]	Exp2Syn[259]
GranuleCell[38]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[39]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[39]	MossyCell[0]	Exp2Syn[4577]
GranuleCell[39]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[39]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[39]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[39]	GranuleCell[495]	Exp2Syn[4462]
GranuleCell[39]	GranuleCell[4]	Exp2Syn[43]
GranuleCell[39]	GranuleCell[76]	Exp2Syn[692]
GranuleCell[39]	GranuleCell[58]	Exp2Syn[530]
GranuleCell[39]	GranuleCell[11]	Exp2Syn[106]
GranuleCell[39]	GranuleCell[74]	Exp2Syn[674]
GranuleCell[39]	GranuleCell[35]	Exp2Syn[322]
GranuleCell[39]	GranuleCell[22]	Exp2Syn[205]
GranuleCell[39]	GranuleCell[65]	Exp2Syn[593]
GranuleCell[39]	GranuleCell[63]	Exp2Syn[575]
GranuleCell[40]	BasketCell[0]	Exp2Syn[4503]
GranuleCell[40]	MossyCell[1]	Exp2Syn[4593]
GranuleCell[40]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[40]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[40]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[40]	GranuleCell[88]	Exp2Syn[800]
GranuleCell[40]	GranuleCell[2]	Exp2Syn[25]
GranuleCell[40]	GranuleCell[7]	Exp2Syn[70]
GranuleCell[40]	GranuleCell[74]	Exp2Syn[674]
GranuleCell[40]	GranuleCell[32]	Exp2Syn[295]
GranuleCell[40]	GranuleCell[84]	Exp2Syn[764]
GranuleCell[40]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[40]	GranuleCell[40]	Exp2Syn[368]
GranuleCell[40]	GranuleCell[494]	Exp2Syn[4453]
GranuleCell[40]	GranuleCell[61]	Exp2Syn[557]
GranuleCell[41]	BasketCell[5]	Exp2Syn[4564]
GranuleCell[41]	MossyCell[0]	Exp2Syn[4579]
GranuleCell[41]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[41]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[41]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[41]	GranuleCell[77]	Exp2Syn[701]
GranuleCell[41]	GranuleCell[49]	Exp2Syn[449]
GranuleCell[41]	GranuleCell[44]	Exp2Syn[404]
GranuleCell[41]	GranuleCell[54]	Exp2Syn[494]
GranuleCell[41]	GranuleCell[25]	Exp2Syn[232]
GranuleCell[41]	GranuleCell[2]	Exp2Syn[25]
GranuleCell[41]	GranuleCell[41]	Exp2Syn[377]
GranuleCell[41]	GranuleCell[28]	Exp2Syn[259]
GranuleCell[41]	GranuleCell[24]	Exp2Syn[223]
GranuleCell[41]	GranuleCell[27]	Exp2Syn[250]
GranuleCell[42]	BasketCell[5]	Exp2Syn[4563]
GranuleCell[42]	MossyCell[0]	Exp2Syn[4576]
GranuleCell[42]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[42]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[42]	HIPPCell[0]	Exp2Syn[4830]
GranuleCell[42]	GranuleCell[39]	Exp2Syn[358]
GranuleCell[42]	GranuleCell[52]	Exp2Syn[476]
GranuleCell[42]	GranuleCell[37]	Exp2Syn[340]
GranuleCell[42]	GranuleCell[41]	Exp2Syn[376]
GranuleCell[42]	GranuleCell[493]	Exp2Syn[4444]
GranuleCell[42]	GranuleCell[42]	Exp2Syn[386]
GranuleCell[42]	GranuleCell[4]	Exp2Syn[43]
GranuleCell[42]	GranuleCell[58]	Exp2Syn[530]
GranuleCell[42]	GranuleCell[499]	Exp2Syn[4498]
GranuleCell[42]	GranuleCell[81]	Exp2Syn[737]
GranuleCell[43]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[43]	MossyCell[1]	Exp2Syn[4593]
GranuleCell[43]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[43]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[43]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[43]	GranuleCell[20]	Exp2Syn[187]
GranuleCell[43]	GranuleCell[71]	Exp2Syn[647]
GranuleCell[43]	GranuleCell[37]	Exp2Syn[340]
GranuleCell[43]	GranuleCell[61]	Exp2Syn[557]
GranuleCell[43]	GranuleCell[0]	Exp2Syn[7]
GranuleCell[43]	GranuleCell[64]	Exp2Syn[584]
GranuleCell[43]	GranuleCell[48]	Exp2Syn[440]
GranuleCell[43]	GranuleCell[69]	Exp2Syn[629]
GranuleCell[43]	GranuleCell[24]	Exp2Syn[223]
GranuleCell[43]	GranuleCell[76]	Exp2Syn[692]
GranuleCell[44]	BasketCell[0]	Exp2Syn[4504]
GranuleCell[44]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[44]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[44]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[44]	HIPPCell[0]	Exp2Syn[4828]
GranuleCell[44]	GranuleCell[42]	Exp2Syn[385]
GranuleCell[44]	GranuleCell[86]	Exp2Syn[782]
GranuleCell[44]	GranuleCell[15]	Exp2Syn[142]
GranuleCell[44]	GranuleCell[497]	Exp2Syn[4480]
GranuleCell[44]	GranuleCell[2]	Exp2Syn[25]
GranuleCell[44]	GranuleCell[19]	Exp2Syn[178]
GranuleCell[44]	GranuleCell[3]	Exp2Syn[34]
GranuleCell[44]	GranuleCell[72]	Exp2Syn[656]
GranuleCell[44]	GranuleCell[27]	Exp2Syn[250]
GranuleCell[44]	GranuleCell[5]	Exp2Syn[52]
GranuleCell[45]	BasketCell[0]	Exp2Syn[4504]
GranuleCell[45]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[45]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[45]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[45]	HIPPCell[0]	Exp2Syn[4829]
GranuleCell[45]	GranuleCell[69]	Exp2Syn[629]
GranuleCell[45]	GranuleCell[11]	Exp2Syn[106]
GranuleCell[45]	GranuleCell[40]	Exp2Syn[367]
GranuleCell[45]	GranuleCell[12]	Exp2Syn[115]
GranuleCell[45]	GranuleCell[72]	Exp2Syn[656]
GranuleCell[45]	GranuleCell[28]	Exp2Syn[259]
GranuleCell[45]	GranuleCell[66]	Exp2Syn[602]
GranuleCell[45]	GranuleCell[46]	Exp2Syn[422]
GranuleCell[45]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[45]	GranuleCell[89]	Exp2Syn[809]
GranuleCell[46]	BasketCell[0]	Exp2Syn[4502]
GranuleCell[46]	MossyCell[1]	Exp2Syn[4596]
GranuleCell[46]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[46]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[46]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[46]	GranuleCell[50]	Exp2Syn[458]
GranuleCell[46]	GranuleCell[63]	Exp2Syn[575]
GranuleCell[46]	GranuleCell[16]	Exp2Syn[151]
GranuleCell[46]	GranuleCell[60]	Exp2Syn[548]
GranuleCell[46]	GranuleCell[62]	Exp2Syn[566]
GranuleCell[46]	GranuleCell[25]	Exp2Syn[232]
GranuleCell[46]	GranuleCell[17]	Exp2Syn[160]
GranuleCell[46]	GranuleCell[39]	Exp2Syn[358]
GranuleCell[46]	GranuleCell[76]	Exp2Syn[692]
GranuleCell[46]	GranuleCell[10]	Exp2Syn[97]
GranuleCell[47]	BasketCell[1]	Exp2Syn[4515]
GranuleCell[47]	MossyCell[2]	Exp2Syn[4610]
GranuleCell[47]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[47]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[47]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[47]	GranuleCell[8]	Exp2Syn[79]
GranuleCell[47]	GranuleCell[54]	Exp2Syn[494]
GranuleCell[47]	GranuleCell[76]	Exp2Syn[692]
